Cidade,Ano,Mês,y_true,yhat_mlp,data_ref
Pirenópolis,2024,4,58.2,44.47554397583008,2024-04-01
Palminópolis,2024,4,20.09,19.32290267944336,2024-04-01
Buriti de Goiás,2024,4,78.0,10.532453536987305,2024-04-01
Minaçu,2024,4,209.75,107.48823547363281,2024-04-01
Maurilândia,2024,4,34.48,29.86249351501465,2024-04-01
Petrolina de Goiás,2024,4,266.11,35.38335037231445,2024-04-01
Aurilândia,2024,4,23.0,15.953734397888184,2024-04-01
Abadia de Goiás,2024,4,235.56,16.77242660522461,2024-04-01
Pilar de Goiás,2024,4,5.04,44.15382385253906,2024-04-01
Buritinópolis,2024,4,4.0,20.15839195251465,2024-04-01
Piracanjuba,2024,4,168.64,92.83970642089844,2024-04-01
Piranhas,2024,4,62.58,56.51982498168945,2024-04-01
Terezópolis de Goiás,2024,4,80.0,8.958072662353516,2024-04-01
Teresina de Goiás,2024,4,8.0,34.661376953125,2024-04-01
Caiapônia,2024,4,78.0,117.46304321289062,2024-04-01
Moiporá,2024,4,31.0,19.168071746826172,2024-04-01
Palmelo,2024,4,5.6,-13.13880443572998,2024-04-01
Alto Horizonte,2024,4,14.46,31.05549430847168,2024-04-01
Montividiu,2024,4,12.48,103.63800811767578,2024-04-01
Amaralina,2024,4,36.0,38.2606086730957,2024-04-01
Caçu,2024,4,148.75,52.56451416015625,2024-04-01
Ouro Verde de Goiás,2024,4,22.64,13.014537811279297,2024-04-01
Britânia,2024,4,323.9,31.964752197265625,2024-04-01
Edealina,2024,4,33.6,117.67329406738281,2024-04-01
Ouvidor,2024,4,39.36,316.06927490234375,2024-04-01
Alvorada do Norte,2024,4,22.04,46.23386001586914,2024-04-01
Silvânia,2024,4,282.76,75.47760772705078,2024-04-01
Sítio D'Abadia,2024,4,13.0,41.70644760131836,2024-04-01
Padre Bernardo,2024,4,9.82,76.893310546875,2024-04-01
Cachoeira Dourada,2024,4,31.92,29.26980209350586,2024-04-01
Anicuns,2024,4,64.2,39.49481201171875,2024-04-01
Palestina de Goiás,2024,4,169.0,13.409968376159668,2024-04-01
Montes Claros de Goiás,2024,4,80.95,61.755638122558594,2024-04-01
Palmeiras de Goiás,2024,4,109.02,181.8096160888672,2024-04-01
Buriti Alegre,2024,4,55.5,60.782325744628906,2024-04-01
Três Ranchos,2024,4,73.61,18.698394775390625,2024-04-01
Aruanã,2024,4,235.08,51.47214889526367,2024-04-01
Edéia,2024,4,55.6,17.891830444335938,2024-04-01
Cachoeira Alta,2024,4,32.0,51.43252182006836,2024-04-01
Avelinópolis,2024,4,35.0,7.384760856628418,2024-04-01
São Patrício,2024,4,3.0,4.122885704040527,2024-04-01
Hidrolândia,2024,4,268.56,113.9815444946289,2024-04-01
Bela Vista de Goiás,2024,4,269.66,167.49020385742188,2024-04-01
Ivolândia,2024,4,25.0,39.13603591918945,2024-04-01
Goianira,2024,4,154.62,74.13007354736328,2024-04-01
Jandaia,2024,4,68.82,60.278987884521484,2024-04-01
Sanclerlândia,2024,4,31.0,33.768333435058594,2024-04-01
São João da Paraúna,2024,4,22.0,14.193570137023926,2024-04-01
Jaraguá,2024,4,268.88,96.99132537841797,2024-04-01
Catalão,2024,4,590.99,728.744873046875,2024-04-01
Jataí,2024,4,534.94,689.3638916015625,2024-04-01
Rubiataba,2024,4,94.0,59.06260299682617,2024-04-01
Vicentinópolis,2024,4,50.04,48.38302230834961,2024-04-01
Goiânia,2024,4,11144.28,4870.2421875,2024-04-01
São João D'Aliança,2024,4,82.38,43.70367431640625,2024-04-01
Jaupaci,2024,4,36.04,25.838233947753906,2024-04-01
Posse,2024,4,77.6,27.862632751464844,2024-04-01
Turvelândia,2024,4,24.43,54.26103973388672,2024-04-01
Joviânia,2024,4,9.0,25.002517700195312,2024-04-01
Rio Verde,2024,4,1080.54,1239.3896484375,2024-04-01
Castelândia,2024,4,4.6,7.694558143615723,2024-04-01
Jussara,2024,4,231.1,79.89765167236328,2024-04-01
Goianésia,2024,4,631.72,106.4994888305664,2024-04-01
Castelândia,2024,4,4.6,7.694558143615723,2024-04-01
Santa Bárbara de Goiás,2024,4,34.24,13.062722206115723,2024-04-01
Aragarças,2024,4,200.96,29.302001953125,2024-04-01
Itumbiara,2024,4,1082.64,629.9847412109375,2024-04-01
Corumbaíba,2024,4,164.02,111.04090118408203,2024-04-01
Itaguaru,2024,4,14.0,-32.566287994384766,2024-04-01
Gouvelândia,2024,4,38.0,36.989322662353516,2024-04-01
Itapaci,2024,4,178.84,33.44136428833008,2024-04-01
Cezarina,2024,4,55.9,126.2621841430664,2024-04-01
Itapirapuã,2024,4,79.25,9.835770606994629,2024-04-01
Santa Helena de Goiás,2024,4,239.99,123.60153198242188,2024-04-01
São Francisco de Goiás,2024,4,10.0,26.71668243408203,2024-04-01
Vianópolis,2024,4,60.48,46.409088134765625,2024-04-01
Itapuranga,2024,4,44.8,42.60103225708008,2024-04-01
Santa Fé de Goiás,2024,4,36.98,16.323652267456055,2024-04-01
Ceres,2024,4,155.61,36.652252197265625,2024-04-01
Goiatuba,2024,4,202.06,130.80435180664062,2024-04-01
Itarumã,2024,4,25.34,54.11567306518555,2024-04-01
Cristalina,2024,4,365.0,379.7608642578125,2024-04-01
Itauçu,2024,4,12.1,24.199926376342773,2024-04-01
Santa Cruz de Goiás,2024,4,14.95,34.79636764526367,2024-04-01
Cavalcante,2024,4,4.0,54.99470901489258,2024-04-01
Caturaí,2024,4,15.0,12.948208808898926,2024-04-01
Goiás,2024,4,116.68,49.8633918762207,2024-04-01
Lagoa Santa,2024,4,22.84,42.09407424926758,2024-04-01
São Miguel do Araguaia,2024,4,107.01,24.072463989257812,2024-04-01
Leopoldo de Bulhões,2024,4,33.8,33.415287017822266,2024-04-01
Vila Propício,2024,4,59.0,4.810174942016602,2024-04-01
Aragoiânia,2024,4,70.24,16.136323928833008,2024-04-01
Professor Jamil,2024,4,9.0,2.6878058910369873,2024-04-01
Mairipotaba,2024,4,58.0,6.666413307189941,2024-04-01
Abadiânia,2024,4,104.6,65.85201263427734,2024-04-01
Crixás,2024,4,73.73,103.07125091552734,2024-04-01
Águas Lindas de Goiás,2024,4,155.0,184.0675811767578,2024-04-01
Campos Verdes,2024,4,12.0,19.434261322021484,2024-04-01
Carmo do Rio Verde,2024,4,51.0,24.652570724487305,2024-04-01
Aparecida de Goiânia,2024,4,1865.38,1201.5765380859375,2024-04-01
Goianápolis,2024,4,26.24,19.899169921875,2024-04-01
São Miguel do Passa Quatro,2024,4,6.0,24.878679275512695,2024-04-01
Morrinhos,2024,4,234.76,333.15020751953125,2024-04-01
Quirinópolis,2024,4,471.0,282.8973693847656,2024-04-01
Rio Quente,2024,4,56.52,34.892730712890625,2024-04-01
Campo Limpo de Goiás,2024,4,2.8,37.62699508666992,2024-04-01
Montividiu do Norte,2024,4,15.0,-16.042713165283203,2024-04-01
Mara Rosa,2024,4,57.7,70.6581802368164,2024-04-01
Goiandira,2024,4,36.4,33.3119010925293,2024-04-01
Rianápolis,2024,4,41.32,9.057147026062012,2024-04-01
Luziânia,2024,4,270.14,538.3976440429688,2024-04-01
Morro Agudo de Goiás,2024,4,4.64,9.367552757263184,2024-04-01
Marzagão,2024,4,7.2,5.590149879455566,2024-04-01
Campos Belos,2024,4,24.25,52.83774948120117,2024-04-01
Cromínia,2024,4,42.0,18.599227905273438,2024-04-01
Barro Alto,2024,4,15.0,28.400127410888672,2024-04-01
Gameleira de Goiás,2024,4,5.0,24.91465950012207,2024-04-01
Aporé,2024,4,17.44,68.11580657958984,2024-04-01
Moiporá,2024,5,3.92,44.94352340698242,2024-05-01
Taquaral de Goiás,2024,5,28.0,22.176883697509766,2024-05-01
Uirapuru,2024,5,15.7,45.394474029541016,2024-05-01
Matrinchã,2024,5,47.6,108.1409683227539,2024-05-01
Santo Antônio de Goiás,2024,5,73.96,24.848388671875,2024-05-01
Uruaçu,2024,5,396.62,187.73104858398438,2024-05-01
Cristalina,2024,5,409.58,403.2939147949219,2024-05-01
Fazenda Nova,2024,5,38.0,40.56379318237305,2024-05-01
São Simão,2024,5,295.06,91.27481842041016,2024-05-01
Terezópolis de Goiás,2024,5,8.0,31.630550384521484,2024-05-01
Cromínia,2024,5,41.44,32.03733825683594,2024-05-01
Gouvelândia,2024,5,36.29,59.45192337036133,2024-05-01
Gameleira de Goiás,2024,5,52.6,59.43943405151367,2024-05-01
Hidrolândia,2024,5,340.84,158.1407012939453,2024-05-01
Formoso,2024,5,58.6,50.24100112915039,2024-05-01
Goiatuba,2024,5,269.03,220.67405700683594,2024-05-01
Guapó,2024,5,2241.0,71.50598907470703,2024-05-01
São Francisco de Goiás,2024,5,37.92,42.038047790527344,2024-05-01
Turvânia,2024,5,2.8,54.155208587646484,2024-05-01
Goianápolis,2024,5,58.68,49.71770095825195,2024-05-01
Maurilândia,2024,5,90.09,45.85946273803711,2024-05-01
Mineiros,2024,5,482.32,357.026611328125,2024-05-01
Trombas,2024,5,40.08,29.801532745361328,2024-05-01
Minaçu,2024,5,229.91,189.82591247558594,2024-05-01
Goiás,2024,5,129.11,186.3502960205078,2024-05-01
Montes Claros de Goiás,2024,5,40.35,126.72086334228516,2024-05-01
Lagoa Santa,2024,5,22.7,37.51259231567383,2024-05-01
Firminópolis,2024,5,83.6,106.84337615966797,2024-05-01
Doverlândia,2024,5,36.48,55.16458511352539,2024-05-01
Estrela do Norte,2024,5,16.28,59.90185546875,2024-05-01
Guarani de Goiás,2024,5,3.0,51.10150909423828,2024-05-01
Heitoraí,2024,5,6.0,24.365398406982422,2024-05-01
Anápolis,2024,5,1394.7,1535.9805908203125,2024-05-01
Goiandira,2024,5,48.88,52.77248001098633,2024-05-01
Turvelândia,2024,5,40.52,77.30878448486328,2024-05-01
Faina,2024,5,13.9,106.73580932617188,2024-05-01
Guarinos,2024,5,11.5,58.09218978881836,2024-05-01
Crixás,2024,5,71.96,300.1459045410156,2024-05-01
Goianésia,2024,5,416.3,276.62542724609375,2024-05-01
Serranópolis,2024,5,101.0,106.80696868896484,2024-05-01
São Miguel do Araguaia,2024,5,231.32,140.20098876953125,2024-05-01
Trindade,2024,5,925.84,395.4047546386719,2024-05-01
Cristianópolis,2024,5,19.6,29.599864959716797,2024-05-01
Goiânia,2024,5,6479.23,4743.3427734375,2024-05-01
Montividiu,2024,5,55.0,133.27435302734375,2024-05-01
Monte Alegre de Goiás,2024,5,51.0,19.553451538085938,2024-05-01
Formosa,2024,5,350.71,335.3861999511719,2024-05-01
Água Limpa,2024,5,9.9,34.084808349609375,2024-05-01
Aparecida do Rio Doce,2024,5,51.12,52.261295318603516,2024-05-01
São Miguel do Passa Quatro,2024,5,15.0,32.26548385620117,2024-05-01
Flores de Goiás,2024,5,18.65,118.20635223388672,2024-05-01
Anicuns,2024,5,65.3,89.92095184326172,2024-05-01
Guaraíta,2024,5,30.0,18.92435073852539,2024-05-01
Diorama,2024,5,34.48,48.02090835571289,2024-05-01
São João da Paraúna,2024,5,10.0,42.7582893371582,2024-05-01
Silvânia,2024,5,144.66,141.9143829345703,2024-05-01
Senador Canedo,2024,5,728.5,598.8653564453125,2024-05-01
Goianira,2024,5,438.14,149.5625457763672,2024-05-01
Aparecida de Goiânia,2024,5,1831.81,1395.5902099609375,2024-05-01
Edealina,2024,5,76.6,177.3333282470703,2024-05-01
Três Ranchos,2024,5,56.34,35.08448028564453,2024-05-01
Corumbaíba,2024,5,64.36,217.86595153808594,2024-05-01
Santo Antônio do Descoberto,2024,5,147.72,135.34840393066406,2024-05-01
Jandaia,2024,5,98.9,71.54045867919922,2024-05-01
Itaguaru,2024,5,101.8,-9.776659965515137,2024-05-01
Alto Paraíso de Goiás,2024,5,18.0,23.314319610595703,2024-05-01
Novo Gama,2024,5,127.0,111.01949310302734,2024-05-01
Itapaci,2024,5,82.36,94.7288818359375,2024-05-01
Portelândia,2024,5,15.0,41.66148376464844,2024-05-01
Castelândia,2024,5,22.95,36.24794387817383,2024-05-01
Cezarina,2024,5,72.6,198.4381561279297,2024-05-01
Novo Brasil,2024,5,35.2,61.62917709350586,2024-05-01
Campo Alegre de Goiás,2024,5,14.08,139.68499755859375,2024-05-01
Itapirapuã,2024,5,91.97,37.540504455566406,2024-05-01
Santa Helena de Goiás,2024,5,379.85,182.49082946777344,2024-05-01
Caldas Novas,2024,5,732.0,733.621826171875,2024-05-01
Acreúna,2024,5,231.73,114.4923095703125,2024-05-01
Nova Veneza,2024,5,141.83,53.21250534057617,2024-05-01
Mundo Novo,2024,5,62.7,84.41360473632812,2024-05-01
Arenópolis,2024,5,10.6,71.43594360351562,2024-05-01
Bonópolis,2024,5,18.96,77.99808502197266,2024-05-01
Mozarlândia,2024,5,158.52,181.14846801757812,2024-05-01
Vianópolis,2024,5,71.1,98.76847839355469,2024-05-01
Mossâmedes,2024,5,8.0,41.791561126708984,2024-05-01
Santa Isabel,2024,5,8.0,81.41577911376953,2024-05-01
Ouvidor,2024,5,17.6,444.9335632324219,2024-05-01
Itaberaí,2024,5,347.42,324.65106201171875,2024-05-01
Itajá,2024,5,39.5,54.0753059387207,2024-05-01
Britânia,2024,5,49.3,130.17572021484375,2024-05-01
Chapadão do Céu,2024,5,65.1,108.10932159423828,2024-05-01
Joviânia,2024,5,322.5,49.97213363647461,2024-05-01
Morro Agudo de Goiás,2024,5,18.48,60.12494659423828,2024-05-01
Amaralina,2024,5,23.4,64.6679458618164,2024-05-01
Ouro Verde de Goiás,2024,5,17.04,44.23421096801758,2024-05-01
Itaguari,2024,5,10.0,50.95210647583008,2024-05-01
Bela Vista de Goiás,2024,5,329.48,206.68630981445312,2024-05-01
Caiapônia,2024,5,184.0,193.75440979003906,2024-05-01
Varjão,2024,5,10.0,39.5933952331543,2024-05-01
Posse,2024,5,100.44,39.19092559814453,2024-05-01
Alto Horizonte,2024,5,59.37,47.57155990600586,2024-05-01
Orizona,2024,5,407.03,131.79576110839844,2024-05-01
Novo Planalto,2024,5,35.64,36.981136322021484,2024-05-01
Brazabrantes,2024,5,7.5,26.783214569091797,2024-05-01
Alvorada do Norte,2024,5,22.26,73.0606689453125,2024-05-01
Abadiânia,2024,5,120.18,128.31939697265625,2024-05-01
Rubiataba,2024,5,114.56,82.52678680419922,2024-05-01
Campestre de Goiás,2024,5,21.0,25.660564422607422,2024-05-01
Itumbiara,2024,5,1008.66,801.6669921875,2024-05-01
Nova América,2024,5,7.49,34.58802795410156,2024-05-01
Mutunópolis,2024,5,49.65,58.12755584716797,2024-05-01
Bom Jardim de Goiás,2024,5,165.4,114.63599395751953,2024-05-01
Americano do Brasil,2024,5,48.83,16.739295959472656,2024-05-01
Nazário,2024,5,75.76,76.18893432617188,2024-05-01
Amorinópolis,2024,5,11.0,45.53659439086914,2024-05-01
Pontalina,2024,5,175.56,116.21283721923828,2024-05-01
Niquelândia,2024,5,374.42,280.6669616699219,2024-05-01
Aragarças,2024,5,116.89,107.5750503540039,2024-05-01
Santa Bárbara de Goiás,2024,5,74.92,37.56005859375,2024-05-01
Porangatu,2024,5,542.88,243.83375549316406,2024-05-01
Vicentinópolis,2024,5,92.88,69.18548583984375,2024-05-01
Nerópolis,2024,5,83.28,125.13545227050781,2024-05-01
Ivolândia,2024,5,5.6,63.99696731567383,2024-05-01
Campinaçu,2024,5,27.48,69.16964721679688,2024-05-01
Jaraguá,2024,5,326.0,161.26528930664062,2024-05-01
Caldas Novas,2024,5,732.0,733.621826171875,2024-05-01
Bonfinópolis,2024,5,87.96,38.85734939575195,2024-05-01
Nova Crixás,2024,5,190.18,120.8048324584961,2024-05-01
Itapuranga,2024,5,97.23,142.72662353515625,2024-05-01
Santa Fé de Goiás,2024,5,271.76,41.513187408447266,2024-05-01
Jataí,2024,5,593.2,422.258056640625,2024-05-01
Ceres,2024,5,255.52,105.1978530883789,2024-05-01
Aloândia,2024,5,54.0,-2.4503815174102783,2024-05-01
Nova Iguaçu de Goiás,2024,5,56.84,36.18867874145508,2024-05-01
Araguapaz,2024,5,26.2,83.60199737548828,2024-05-01
Nova Glória,2024,5,90.42,35.11500930786133,2024-05-01
Itarumã,2024,5,110.72,111.6870346069336,2024-05-01
Porteirão,2024,5,249.48,58.53731918334961,2024-05-01
Caldazinha,2024,5,23.45,25.61520004272461,2024-05-01
Catalão,2024,5,814.27,859.1529541015625,2024-05-01
Campinorte,2024,5,169.24,62.69401168823242,2024-05-01
Itauçu,2024,5,45.0,58.80251693725586,2024-05-01
Santa Cruz de Goiás,2024,5,80.6,72.85359191894531,2024-05-01
Adelândia,2024,5,46.4,21.281917572021484,2024-05-01
Planaltina,2024,5,1742.48,172.2528076171875,2024-05-01
Caturaí,2024,5,16.0,24.771995544433594,2024-05-01
Rio Verde,2024,5,1917.22,1317.9920654296875,2024-05-01
Sanclerlândia,2024,5,86.8,50.93680953979492,2024-05-01
Caçu,2024,5,222.08,51.62410354614258,2024-05-01
Paraúna,2024,5,65.16,141.32017517089844,2024-05-01
Santa Terezinha de Goiás,2024,5,24.3,7.3723649978637695,2024-05-01
Barro Alto,2024,5,87.98,87.58362579345703,2024-05-01
Paranaiguara,2024,5,21.8,71.81476593017578,2024-05-01
Mambaí,2024,5,30.48,64.21795654296875,2024-05-01
Panamá,2024,5,3.36,74.73812866210938,2024-05-01
Indiara,2024,5,29.31,138.0836181640625,2024-05-01
Pirenópolis,2024,5,120.0,173.0741424560547,2024-05-01
Cocalzinho de Goiás,2024,5,64.44,120.228759765625,2024-05-01
Rio Quente,2024,5,90.8,51.52378463745117,2024-05-01
Pires do Rio,2024,5,225.84,375.427001953125,2024-05-01
Leopoldo de Bulhões,2024,5,40.92,50.4288444519043,2024-05-01
Ipameri,2024,5,71.35,232.26605224609375,2024-05-01
Mara Rosa,2024,5,56.52,161.97792053222656,2024-05-01
Palminópolis,2024,5,11.48,28.896121978759766,2024-05-01
Quirinópolis,2024,5,376.02,320.8373718261719,2024-05-01
Cabeceiras,2024,5,39.0,41.96054458618164,2024-05-01
Inaciolândia,2024,5,57.63,90.16484832763672,2024-05-01
Águas Lindas de Goiás,2024,5,309.19,259.1960754394531,2024-05-01
Uruana,2024,5,56.78,-4.243472099304199,2024-05-01
Carmo do Rio Verde,2024,5,81.85,80.07624053955078,2024-05-01
Piranhas,2024,5,114.66,107.71526336669922,2024-05-01
Hidrolina,2024,5,52.0,59.951717376708984,2024-05-01
Piracanjuba,2024,5,164.87,150.80418395996094,2024-05-01
Aragoiânia,2024,5,81.78,23.994281768798828,2024-05-01
Santo Antônio da Barra,2024,5,10.48,1.8124091625213623,2024-05-01
Rianápolis,2024,5,22.92,56.88485336303711,2024-05-01
Abadia de Goiás,2024,5,178.42,42.57654571533203,2024-05-01
Córrego do Ouro,2024,5,18.0,34.1503791809082,2024-05-01
Aporé,2024,5,5.0,43.640220642089844,2024-05-01
Aurilândia,2024,5,8.0,42.82372283935547,2024-05-01
Petrolina de Goiás,2024,5,45.48,52.97446823120117,2024-05-01
Luziânia,2024,5,566.68,526.6998901367188,2024-05-01
Campos Verdes,2024,5,19.0,47.49039077758789,2024-05-01
Perolândia,2024,5,8.0,11.329777717590332,2024-05-01
Alexânia,2024,5,420.87,135.1484832763672,2024-05-01
Buriti de Goiás,2024,5,9.0,41.168190002441406,2024-05-01
Cocalzinho de Goiás,2024,5,64.44,120.228759765625,2024-05-01
Cachoeira Alta,2024,5,118.65,60.01469802856445,2024-05-01
Santa Tereza de Goiás,2024,5,13.0,8.66222858428955,2024-05-01
Palmelo,2024,5,60.0,14.871441841125488,2024-05-01
Iporá,2024,5,564.21,154.1936492919922,2024-05-01
Araçu,2024,5,5.0,25.161178588867188,2024-05-01
Campo Limpo de Goiás,2024,5,106.4,37.895328521728516,2024-05-01
Palmeiras de Goiás,2024,5,179.44,271.9234619140625,2024-05-01
Cachoeira Dourada,2024,5,49.41,82.63838958740234,2024-05-01
Santa Rita do Novo Destino,2024,5,16.6,48.627357482910156,2024-05-01
Campos Belos,2024,5,101.9,74.68740844726562,2024-05-01
Professor Jamil,2024,5,15.5,37.70572280883789,2024-05-01
Buriti Alegre,2024,5,128.19,135.76138305664062,2024-05-01
Marzagão,2024,5,4.56,33.92863845825195,2024-05-01
Ipiranga de Goiás,2024,5,174.5,50.97325134277344,2024-05-01
Aruanã,2024,5,153.06,153.94956970214844,2024-05-01
Corumbá de Goiás,2024,5,40.72,70.6346206665039,2024-05-01
Israelândia,2024,5,15.0,42.288455963134766,2024-05-01
Avelinópolis,2024,5,6.0,18.099849700927734,2024-05-01
Padre Bernardo,2024,5,802.98,160.23321533203125,2024-05-01
Baliza,2024,5,29.2,101.77723693847656,2024-05-01
Jussara,2024,5,99.84,244.73191833496094,2024-05-01
Cidade Ocidental,2024,5,35.78,125.19519805908203,2024-05-01
Castelândia,2024,5,22.95,36.24794387817383,2024-05-01
Urutaí,2024,5,705.0,59.33690643310547,2024-05-01
Morrinhos,2024,5,287.5,374.5986328125,2024-05-01
Edéia,2024,5,122.04,55.15143966674805,2024-05-01
Palestina de Goiás,2024,5,7.7,62.44007873535156,2024-05-01
Turvânia,2024,6,10.0,27.523456573486328,2024-06-01
Bela Vista de Goiás,2024,6,260.68,169.5464630126953,2024-06-01
Cromínia,2024,6,13.8,19.534317016601562,2024-06-01
Bom Jardim de Goiás,2024,6,11.2,55.768096923828125,2024-06-01
Trombas,2024,6,55.5,10.720189094543457,2024-06-01
Nazário,2024,6,56.18,46.12071990966797,2024-06-01
Mutunópolis,2024,6,45.0,35.63195037841797,2024-06-01
Formosa,2024,6,335.71,299.86260986328125,2024-06-01
Morro Agudo de Goiás,2024,6,19.3,21.924434661865234,2024-06-01
Porangatu,2024,6,344.32,221.0256805419922,2024-06-01
Aragoiânia,2024,6,143.45,11.012555122375488,2024-06-01
Aporé,2024,6,23.04,40.212379455566406,2024-06-01
Campos Verdes,2024,6,6.0,26.86721420288086,2024-06-01
Águas Lindas de Goiás,2024,6,95.94,227.85931396484375,2024-06-01
São Simão,2024,6,219.04,91.0140151977539,2024-06-01
Quirinópolis,2024,6,493.58,315.23504638671875,2024-06-01
Campo Alegre de Goiás,2024,6,3.92,80.67377471923828,2024-06-01
Campos Belos,2024,6,53.9,52.2767219543457,2024-06-01
Damianópolis,2024,6,32.0,-17.401935577392578,2024-06-01
Mundo Novo,2024,6,6.75,52.35307312011719,2024-06-01
Portelândia,2024,6,6.0,28.627288818359375,2024-06-01
Marzagão,2024,6,18.4,14.106213569641113,2024-06-01
Formoso,2024,6,58.6,18.695926666259766,2024-06-01
Mara Rosa,2024,6,82.7,151.57911682128906,2024-06-01
Campo Limpo de Goiás,2024,6,135.04,22.035480499267578,2024-06-01
Araguapaz,2024,6,62.92,61.26784896850586,2024-06-01
Professor Jamil,2024,6,8.08,1.3477752208709717,2024-06-01
São Miguel do Passa Quatro,2024,6,40.6,15.010396003723145,2024-06-01
Mozarlândia,2024,6,133.64,167.17054748535156,2024-06-01
Mambaí,2024,6,38.4,40.58751678466797,2024-06-01
São Patrício,2024,6,19.0,4.649785041809082,2024-06-01
Porteirão,2024,6,14.0,34.1273078918457,2024-06-01
Goianápolis,2024,6,127.6,27.695987701416016,2024-06-01
Posse,2024,6,57.04,39.42910385131836,2024-06-01
Campinorte,2024,6,42.06,48.1666374206543,2024-06-01
Aparecida de Goiânia,2024,6,1833.07,1348.248291015625,2024-06-01
Morrinhos,2024,6,289.13,330.32354736328125,2024-06-01
Gameleira de Goiás,2024,6,5.0,26.593265533447266,2024-06-01
Caldas Novas,2024,6,989.44,686.9832153320312,2024-06-01
Nerópolis,2024,6,183.78,100.09831237792969,2024-06-01
Cachoeira Alta,2024,6,3093.98,56.05626678466797,2024-06-01
Três Ranchos,2024,6,21.5,18.342308044433594,2024-06-01
Palmelo,2024,6,21.12,-21.739620208740234,2024-06-01
Edéia,2024,6,25.7,10.653599739074707,2024-06-01
Aruanã,2024,6,144.58,131.43661499023438,2024-06-01
Buriti Alegre,2024,6,14.0,80.96680450439453,2024-06-01
Montes Claros de Goiás,2024,6,58.17,94.47221374511719,2024-06-01
Palmeiras de Goiás,2024,6,267.88,222.62692260742188,2024-06-01
Baliza,2024,6,90.7,45.2121467590332,2024-06-01
Palestina de Goiás,2024,6,10.0,36.02057647705078,2024-06-01
Anicuns,2024,6,75.04,48.95130920410156,2024-06-01
Cachoeira Dourada,2024,6,84.8,52.82575607299805,2024-06-01
Avelinópolis,2024,6,5.0,7.912751197814941,2024-06-01
Padre Bernardo,2024,6,5018.0,128.72158813476562,2024-06-01
Caçu,2024,6,178.59,65.73433685302734,2024-06-01
Silvânia,2024,6,56.0,109.05760955810547,2024-06-01
Alvorada do Norte,2024,6,327.25,45.85887145996094,2024-06-01
Palminópolis,2024,6,60.2,15.245030403137207,2024-06-01
Ouvidor,2024,6,15.96,409.388427734375,2024-06-01
Moiporá,2024,6,3.0,18.251323699951172,2024-06-01
Panamá,2024,6,25.0,25.098346710205078,2024-06-01
Piranhas,2024,6,119.38,74.32466888427734,2024-06-01
Terezópolis de Goiás,2024,6,7.8,9.955403327941895,2024-06-01
Piracanjuba,2024,6,178.5,94.15161895751953,2024-06-01
Abadia de Goiás,2024,6,160.54,24.520278930664062,2024-06-01
Aurilândia,2024,6,35.0,27.592174530029297,2024-06-01
Minaçu,2024,6,149.52,172.2247772216797,2024-06-01
Petrolina de Goiás,2024,6,27.7,36.37276077270508,2024-06-01
Alexânia,2024,6,240.25,86.15399932861328,2024-06-01
Perolândia,2024,6,18.0,2.8691718578338623,2024-06-01
Maurilândia,2024,6,56.0,30.402355194091797,2024-06-01
Pirenópolis,2024,6,119.5,141.38943481445312,2024-06-01
Mineiros,2024,6,330.36,391.55438232421875,2024-06-01
Paraúna,2024,6,57.94,105.65306091308594,2024-06-01
Buriti de Goiás,2024,6,20.0,8.7720308303833,2024-06-01
Paranaiguara,2024,6,18.8,35.3841667175293,2024-06-01
Cabeceiras,2024,6,36.68,25.31875228881836,2024-06-01
Pires do Rio,2024,6,154.96,312.30517578125,2024-06-01
Matrinchã,2024,6,30.76,74.12468719482422,2024-06-01
Britânia,2024,6,8.0,96.03909301757812,2024-06-01
Edealina,2024,6,53.8,133.60475158691406,2024-06-01
Amaralina,2024,6,20.5,38.28632736206055,2024-06-01
Nova Glória,2024,6,20.0,14.785428047180176,2024-06-01
Caldazinha,2024,6,36.0,12.521706581115723,2024-06-01
Firminópolis,2024,6,97.3,74.4403076171875,2024-06-01
Adelândia,2024,6,4.48,2.7826545238494873,2024-06-01
Planaltina,2024,6,375.08,137.90322875976562,2024-06-01
Nova Crixás,2024,6,103.0,74.81590270996094,2024-06-01
Bonfinópolis,2024,6,5.24,17.90536117553711,2024-06-01
Campestre de Goiás,2024,6,18.96,14.145123481750488,2024-06-01
Nova América,2024,6,11.0,18.284664154052734,2024-06-01
Senador Canedo,2024,6,904.83,582.0643310546875,2024-06-01
Diorama,2024,6,21.04,31.455425262451172,2024-06-01
Americano do Brasil,2024,6,47.98,6.4667253494262695,2024-06-01
Pontalina,2024,6,236.25,75.41877746582031,2024-06-01
Davinópolis,2024,6,9.52,9.134984016418457,2024-06-01
Flores de Goiás,2024,6,70.76,100.90235137939453,2024-06-01
Niquelândia,2024,6,137.89,231.8963623046875,2024-06-01
Campinaçu,2024,6,13.0,44.07669448852539,2024-06-01
Nova Iguaçu de Goiás,2024,6,30.7,21.555538177490234,2024-06-01
Aloândia,2024,6,17.92,-17.01260757446289,2024-06-01
Fazenda Nova,2024,6,57.0,26.52286148071289,2024-06-01
Divinópolis de Goiás,2024,6,38.0,28.229633331298828,2024-06-01
Montividiu,2024,6,92.52,106.53353118896484,2024-06-01
Ouro Verde de Goiás,2024,6,122.36,11.064156532287598,2024-06-01
Caiapônia,2024,6,62.62,127.8412094116211,2024-06-01
