Cidade,Ano,Mês,y_true,yhat_xgb,data_ref
Itapaci,2024,11,9537.06,1120.1438,2024-11-01
Terezópolis de Goiás,2024,11,1944.27,577.0373,2024-11-01
Itaguaru,2024,11,1135.34,261.16983,2024-11-01
Caldazinha,2024,11,911.0699999999999,616.00055,2024-11-01
Itapuranga,2024,11,5818.71,2532.789,2024-11-01
Itajá,2024,11,1039.15,11.846035,2024-11-01
Planaltina,2024,11,8118.73,15908.42,2024-11-01
Santa Bárbara de Goiás,2024,12,1399.35,577.0373,2024-12-01
Orizona,2024,12,10222.66,2056.9817,2024-12-01
Cezarina,2024,12,7194.41,1496.1302,2024-12-01
Rio Verde,2024,12,67595.02,55068.062,2024-12-01
Damianópolis,2024,12,393.58,261.16983,2024-12-01
Nova Glória,2024,12,1854.76,648.96826,2024-12-01
Diorama,2024,12,632.17,250.84853,2024-12-01
Cocalzinho de Goiás,2024,12,5576.0,1120.1438,2024-12-01
Cocalzinho de Goiás,2024,12,5471.509999999999,1120.1438,2024-12-01
Nova Iguaçu de Goiás,2024,12,753.07,329.6543,2024-12-01
Novo Planalto,2024,12,3847.55,29696.129,2024-12-01
Rio Quente,2024,12,1743.14,741.0951,2024-12-01
Bela Vista de Goiás,2024,12,8806.73,4306.737,2024-12-01
Vila Boa,2024,12,244.99,377.27393,2024-12-01
Nova Veneza,2024,12,2355.02,2319.149,2024-12-01
Aparecida de Goiânia,2024,12,74070.4,47736.94,2024-12-01
Anápolis,2024,12,71117.66,35179.28,2024-12-01
Davinópolis,2024,12,413.58,-326.6477,2024-12-01
Sanclerlândia,2024,12,3193.9,485.9934,2024-12-01
Americano do Brasil,2024,12,2673.97,1884.8794,2024-12-01
Rianápolis,2024,12,1933.26,507.30127,2024-12-01
Santo Antônio de Goiás,2024,12,3442.49,577.0373,2024-12-01
Novo Gama,2024,12,2408.33,2260.1145,2024-12-01
Santo Antônio da Barra,2024,12,1535.46,515.2855,2024-12-01
Quirinópolis,2024,12,14912.2,9865.79,2024-12-01
Damolândia,2024,12,719.72,341.89246,2024-12-01
Barro Alto,2024,12,1287.32,694.8513,2024-12-01
Novo Brasil,2024,12,1167.46,610.4069,2024-12-01
Santa Helena de Goiás,2024,12,9414.3,7781.379,2024-12-01
Baliza,2024,12,522.92,377.27393,2024-12-01
Aruanã,2024,12,4419.15,1479.7023,2024-12-01
Santa Fé de Goiás,2024,12,1885.18,825.7812,2024-12-01
Santa Rita do Novo Destino,2024,12,514.6,3098.8826,2024-12-01
Água Fria de Goiás,2024,12,2863.9,954.7349,2024-12-01
Aragoiânia,2024,12,4734.31,4769.7554,2024-12-01
Corumbá de Goiás,2024,12,4382.7699999999995,790.67706,2024-12-01
Paranaiguara,2024,12,1856.16,790.67706,2024-12-01
Planaltina,2024,12,9402.99,11687.265,2024-12-01
Santa Rita do Araguaia,2024,12,711.74,82.9115,2024-12-01
Paraúna,2024,12,3732.67,2056.9817,2024-12-01
Anicuns,2024,12,3024.59,2532.789,2024-12-01
Água Limpa,2024,12,409.16,250.84853,2024-12-01
Arenópolis,2024,12,733.97,377.27393,2024-12-01
Pilar de Goiás,2024,12,341.95,1742.049,2024-12-01
Pires do Rio,2024,12,10790.2,2919.0967,2024-12-01
Santa Isabel,2024,12,783.16,250.84853,2024-12-01
Chapadão do Céu,2024,12,2679.36,1120.1438,2024-12-01
Cristianópolis,2024,12,1340.45,486.7152,2024-12-01
Pirenópolis,2024,12,6013.45,2761.619,2024-12-01
Piracanjuba,2024,12,7584.73,2502.3232,2024-12-01
Araçu,2024,12,757.55,341.89246,2024-12-01
Araguapaz,2024,12,2294.74,1391.645,2024-12-01
Cristalina,2024,12,14215.93,5400.1606,2024-12-01
Panamá,2024,12,2169.75,978.4133,2024-12-01
Ouro Verde de Goiás,2024,12,1560.1200000000001,507.30127,2024-12-01
Palminópolis,2024,12,1489.91,485.9934,2024-12-01
Crixás,2024,12,2782.45,1550.8567,2024-12-01
Córrego do Ouro,2024,12,840.36,250.84853,2024-12-01
Santa Terezinha de Goiás,2024,12,2039.58,855.87317,2024-12-01
Aporé,2024,12,494.93,37.45071,2024-12-01
Professor Jamil,2024,12,1022.02,486.7152,2024-12-01
Posse,2024,12,3640.2799999999997,3723.3804,2024-12-01
Ouvidor,2024,12,4441.81,39357.38,2024-12-01
Vila Propício,2024,12,1685.47,565.8977,2024-12-01
Portelândia,2024,12,2071.32,320.58453,2024-12-01
Padre Bernardo,2024,12,13957.39,24452.146,2024-12-01
Avelinópolis,2024,12,501.12,507.30127,2024-12-01
Piranhas,2024,12,3634.27,1120.1438,2024-12-01
Corumbaíba,2024,12,1859.0,3905.586,2024-12-01
Amorinópolis,2024,12,827.57,250.84853,2024-12-01
Santa Tereza de Goiás,2024,12,577.13,266.69937,2024-12-01
Cidade Ocidental,2024,12,4990.81,2179.392,2024-12-01
Porteirão,2024,12,1115.52,222.84811,2024-12-01
Cromínia,2024,12,1559.18,250.84853,2024-12-01
Santa Cruz de Goiás,2024,12,1336.2,330.90582,2024-12-01
Palestina de Goiás,2024,12,679.3000000000001,2536.4062,2024-12-01
Aragarças,2024,12,4648.31,1488.4006,2024-12-01
Palmeiras de Goiás,2024,12,11250.84,5372.591,2024-12-01
Aurilândia,2024,12,576.01,616.00055,2024-12-01
Porangatu,2024,12,15741.63,11367.236,2024-12-01
Pontalina,2024,12,7442.3,3626.0674,2024-12-01
Petrolina de Goiás,2024,12,1844.6100000000001,320.58453,2024-12-01
Goiás,2024,12,7813.55,2796.686,2024-12-01
Nova Crixás,2024,12,15614.470000000001,1793.0845,2024-12-01
Itapirapuã,2024,12,2044.03,496.31473,2024-12-01
Gameleira de Goiás,2024,12,1790.45,250.84853,2024-12-01
Catalão,2024,12,27222.78,15609.985,2024-12-01
Campestre de Goiás,2024,12,1063.12,250.84853,2024-12-01
Itapaci,2024,12,9617.93,1120.1438,2024-12-01
Campinaçu,2024,12,476.52,3063.1213,2024-12-01
Caldazinha,2024,12,919.0699999999999,616.00055,2024-12-01
Itaguaru,2024,12,1174.0,261.16983,2024-12-01
Terezópolis de Goiás,2024,12,1955.07,411.62848,2024-12-01
Itaguari,2024,12,1321.07,411.62848,2024-12-01
Alexânia,2024,12,5955.68,1089.6782,2024-12-01
Itaberaí,2024,12,19543.61,5130.687,2024-12-01
Campinorte,2024,12,2907.9700000000003,3405.9858,2024-12-01
Israelândia,2024,12,960.78,250.84853,2024-12-01
Uruaçu,2024,12,14277.82,10789.329,2024-12-01
Iporá,2024,12,9809.9,3889.964,2024-12-01
Taquaral de Goiás,2024,12,871.2,341.89246,2024-12-01
Itapuranga,2024,12,9170.9,21642.986,2024-12-01
São Patrício,2024,12,409.73,341.89246,2024-12-01
Jaraguá,2024,12,10969.87,3889.964,2024-12-01
Jandaia,2024,12,2200.3,1742.049,2024-12-01
Abadiânia,2024,12,4263.82,2497.722,2024-12-01
Urutaí,2024,12,4222.83,1898.6388,2024-12-01
Ivolândia,2024,12,664.94,377.27393,2024-12-01
Formoso,2024,12,1397.54,200.36868,2024-12-01
Itumbiara,2024,12,38608.97,16515.146,2024-12-01
Caldas Novas,2024,12,81900.6,39380.062,2024-12-01
Itauçu,2024,12,1560.4,485.9934,2024-12-01
Formosa,2024,12,13307.28,8151.9194,2024-12-01
Aloândia,2024,12,3629.36,2236.7454,2024-12-01
Caldas Novas,2024,12,84125.4,39380.062,2024-12-01
Itarumã,2024,12,8175.169999999999,790.67706,2024-12-01
São Simão,2024,12,5373.68,1904.1843,2024-12-01
Jataí,2024,12,32315.48,15151.541,2024-12-01
Goiandira,2024,12,1186.86,1089.1982,2024-12-01
Ipiranga de Goiás,2024,12,907.51,341.89246,2024-12-01
Turvelândia,2024,12,722.03,1646.2231,2024-12-01
Guarinos,2024,12,233.8,610.4069,2024-12-01
Guaraíta,2024,12,265.58,341.89246,2024-12-01
Guarani de Goiás,2024,12,102.98,2203.3596,2024-12-01
Guapó,2024,12,7758.889999999999,12425.723,2024-12-01
Turvânia,2024,12,1221.96,485.9934,2024-12-01
Uruana,2024,12,3220.47,261.16983,2024-12-01
Goianésia,2024,12,20865.989999999998,24978.969,2024-12-01
Gouvelândia,2024,12,1176.48,320.58453,2024-12-01
Goiânia,2024,12,239947.36000000002,172886.86,2024-12-01
Uirapuru,2024,12,465.73,2415.4685,2024-12-01
Goiatuba,2024,12,9707.82,2463.0442,2024-12-01
Acreúna,2024,12,6168.38,4074.1116,2024-12-01
Carmo do Rio Verde,2024,12,1351.57,485.9934,2024-12-01
Campos Verdes,2024,12,821.74,-35.497787,2024-12-01
Trindade,2024,12,23747.81,12170.856,2024-12-01
Heitoraí,2024,12,1145.37,341.89246,2024-12-01
Campos Belos,2024,12,1860.79,555.57635,2024-12-01
Campo Alegre de Goiás,2024,12,6373.22,924.8094,2024-12-01
Ipameri,2024,12,6830.75,4086.2097,2024-12-01
Goianira,2024,12,9806.38,4093.0972,2024-12-01
Castelândia,2024,12,1831.58,139.59616,2024-12-01
Castelândia,2024,12,1797.58,139.59616,2024-12-01
Trombas,2024,12,681.71,568.53705,2024-12-01
Hidrolina,2024,12,679.88,775.81586,2024-12-01
Indiara,2024,12,2764.67,1384.0408,2024-12-01
Campo Limpo de Goiás,2024,12,2651.4700000000003,646.6203,2024-12-01
Iaciara,2024,12,18177.66,-22298.465,2024-12-01
Hidrolândia,2024,12,9807.06,15947.934,2024-12-01
Goianápolis,2024,12,2249.23,481.21143,2024-12-01
Três Ranchos,2024,12,2701.44,250.84853,2024-12-01
Adelândia,2024,12,650.48,341.89246,2024-12-01
Inaciolândia,2024,12,2130.71,2885.907,2024-12-01
Bom Jardim de Goiás,2024,12,2097.81,790.67706,2024-12-01
Jaupaci,2024,12,867.42,250.84853,2024-12-01
Jesúpolis,2024,12,242.46,341.89246,2024-12-01
Serranópolis,2024,12,1328.45,37.45071,2024-12-01
Alvorada do Norte,2024,12,4571.21,790.67706,2024-12-01
Abadia de Goiás,2024,12,6035.62,1853.5529,2024-12-01
Edealina,2024,12,2955.53,2473.7551,2024-12-01
Mossâmedes,2024,12,2311.69,496.31473,2024-12-01
Britânia,2024,12,3384.72,954.7349,2024-12-01
Mozarlândia,2024,12,4914.31,2416.54,2024-12-01
Morrinhos,2024,12,17365.92,14094.745,2024-12-01
Edéia,2024,12,3757.15,400.4888,2024-12-01
Vianópolis,2024,12,6190.54,3279.2761,2024-12-01
Montividiu,2024,12,4249.67,2796.686,2024-12-01
Montes Claros de Goiás,2024,12,2713.52,1219.8187,2024-12-01
São Domingos,2024,12,679.92,2203.3596,2024-12-01
Buriti Alegre,2024,12,8512.880000000001,479.8191,2024-12-01
Silvânia,2024,12,13268.21,3889.964,2024-12-01
Monte Alegre de Goiás,2024,12,292.03,-104.93344,2024-12-01
Brazabrantes,2024,12,1107.17,1180.242,2024-12-01
Mutunópolis,2024,12,696.41,377.27393,2024-12-01
Vicentinópolis,2024,12,1954.75,485.9934,2024-12-01
Nova Aurora,2024,12,2888.51,16855.121,2024-12-01
Santo Antônio do Descoberto,2024,12,8588.81,6277.066,2024-12-01
Nova América,2024,12,360.21,341.89246,2024-12-01
Amaralina,2024,12,398.26,377.27393,2024-12-01
Divinópolis de Goiás,2024,12,223.99,143.06094,2024-12-01
Mundo Novo,2024,12,1314.99,625.2683,2024-12-01
Bonfinópolis,2024,12,1321.54,577.0373,2024-12-01
Nerópolis,2024,12,5415.75,1587.1742,2024-12-01
Bonópolis,2024,12,2100.0,625.2683,2024-12-01
Doverlândia,2024,12,1508.76,485.9934,2024-12-01
Ceres,2024,12,7190.76,2319.149,2024-12-01
Nazário,2024,12,2018.26,650.05115,2024-12-01
Senador Canedo,2024,12,24167.13,10077.379,2024-12-01
Niquelândia,2024,12,9269.46,5169.2603,2024-12-01
Caiapônia,2024,12,6603.08,1436.922,2024-12-01
Moiporá,2024,12,470.81,250.84853,2024-12-01
Mineiros,2024,12,27051.23,7894.332,2024-12-01
Mairipotaba,2024,12,563.8,486.7152,2024-12-01
Varjão,2024,12,939.72,250.84853,2024-12-01
Luziânia,2024,12,22724.71,7735.656,2024-12-01
Leopoldo de Bulhões,2024,12,9585.35,24374.033,2024-12-01
São Miguel do Araguaia,2024,12,10300.2,11715.703,2024-12-01
Firminópolis,2024,12,3672.92,790.67706,2024-12-01
Alto Horizonte,2024,12,2079.93,485.9934,2024-12-01
Cavalcante,2024,12,252.21,1995.7964,2024-12-01
Cachoeira Dourada,2024,12,7444.17,263.328,2024-12-01
Jussara,2024,12,10281.539999999999,3697.2217,2024-12-01
Joviânia,2024,12,2030.23,292.58417,2024-12-01
São Miguel do Passa Quatro,2024,12,2186.43,250.84853,2024-12-01
Flores de Goiás,2024,12,1229.18,1350.9548,2024-12-01
Caturaí,2024,12,737.22,341.89246,2024-12-01
Rubiataba,2024,12,3910.4,1488.4006,2024-12-01
Alto Paraíso de Goiás,2024,12,984.88,571.4272,2024-12-01
Mambaí,2024,12,460.43,1688.2043,2024-12-01
São João da Paraúna,2024,12,607.96,616.00055,2024-12-01
Estrela do Norte,2024,12,4140.54,18026.049,2024-12-01
Caçu,2024,12,5829.08,2269.4626,2024-12-01
Buriti de Goiás,2024,12,1232.79,507.30127,2024-12-01
Minaçu,2024,12,8890.5,3639.101,2024-12-01
São Francisco de Goiás,2024,12,1093.61,320.58453,2024-12-01
Buritinópolis,2024,12,157.46,701.45087,2024-12-01
Cachoeira Alta,2024,12,5548.04,1304.9417,2024-12-01
Faina,2024,12,1035.57,625.2683,2024-12-01
São João D'Aliança,2024,12,905.59,1054.4099,2024-12-01
Cabeceiras,2024,12,2901.7,8672.4375,2024-12-01
Matrinchã,2024,12,6496.64,2203.3225,2024-12-01
Marzagão,2024,12,549.96,8.250454,2024-12-01
Mara Rosa,2024,12,8095.25,6301.7725,2024-12-01
Fazenda Nova,2024,12,1161.54,320.58453,2024-12-01
Maurilândia,2024,12,1566.8600000000001,485.9934,2024-12-01
Águas Lindas de Goiás,2024,12,7168.9,3904.4526,2024-12-01
